250,Q712488,vi
251,Q106123,vi
252,Q712,vi
253,Q204342,vi
254,Q5165,vi
255,Q3130,vi
256,Q66,vi
257,Q37129,vi
258,Q244985,vi
259,Q205922,vi
260,Q490,vi
261,Q1009,vi
262,Q12126,vi
263,Q833,vi
264,Q3266236,vi
265,Q75110,vi
266,Q289,vi
267,Q928,vi
268,Q180012,vi
269,Q936285,vi
270,Q472,vi
271,Q8093,vi
272,Q483522,vi
273,Q3838,vi
274,Q750,vi
275,Q16552,vi
276,Q266923,vi
277,Q7850,vi
278,Q9326,vi
279,Q8663,vi
280,Q7462,vi
281,Q2155,vi
282,Q43070,vi
283,Q12876,vi
284,Q2599,vi
285,Q1707,vi
286,Q179691,vi
287,Q11934,vi
288,Q1055705,vi
289,Q1030,vi
290,Q79,vi
291,Q35,vi
292,Q1861,vi
293,Q49,vi
294,Q150812,vi
295,Q1055,vi
296,Q170174,vi
297,Q207316,vi
298,Q39864,vi
299,Q188163,vi
300,Q2831,vi
301,Q5468,vi
302,Q193461,vi
303,Q45792,vi
304,Q1988,vi
305,Q1246,vi
306,Q178481,vi
307,Q347,vi
308,Q3033,vi
309,Q70802,vi
310,Q15777,vi
311,Q7813,vi
312,Q16554,vi
313,Q49628,vi
314,Q1197298,vi
315,Q158940,vi
316,Q37122,vi
317,Q9089,vi
318,Q2088,vi
319,Q80978,vi
320,Q518169,vi
321,Q13298,vi
322,Q57055,vi
323,Q7860,vi
324,Q7747,vi
325,Q2025,vi
326,Q33946,vi
327,Q2091482,vi
328,Q7838,vi
329,Q15645384,vi
330,Q30,vi
331,Q805,vi
332,Q23438,vi
333,Q1993476,vi
334,Q242803,vi
335,Q3897,vi
336,Q215,vi
337,Q17139,vi
338,Q39231,vi
339,Q269,vi
340,Q154849,vi
341,Q253414,vi
342,Q3616,vi
343,Q60235,vi
344,Q81931,vi
345,Q17070,vi
346,Q1995,vi
347,Q1055893,vi
348,Q25271,vi
349,Q41187,vi
350,Q749,vi
351,Q2145,vi
352,Q83891,vi
353,Q186572,vi
354,Q882,vi
355,Q1418,vi
356,Q1036,vi
357,Q4692,vi
358,Q156312,vi
359,Q111,vi
360,Q1353,vi
361,Q8686,vi
362,Q12560,vi
363,Q617,vi
364,Q8008,vi
365,Q16635,vi
366,Q228389,vi
367,Q92258250,vi
368,Q7204,vi
369,Q943,vi
370,Q1631090,vi
371,Q7272,vi
372,Q244,vi
373,Q712701,vi
374,Q9684,vi
375,Q21196,vi
376,Q26075,vi
377,Q2695156,vi
378,Q9581,vi
379,Q1990,vi
380,Q7661,vi
381,Q14773,vi
382,Q48189,vi
383,Q13706,vi
384,Q517,vi
385,Q210548,vi
386,Q2236203,vi
387,Q143,vi
388,Q18389,vi
389,Q13371,vi
390,Q460584,vi
391,Q1359568,vi
392,Q180,vi
393,Q1731,vi
394,Q2341090,vi
395,Q173034,vi
396,Q8766,vi
397,Q1575,vi
398,Q192055,vi
399,Q478595,vi
400,Q162345,vi
401,Q1987,vi
402,Q2868,vi
403,Q5151,vi
404,Q11725,vi
405,Q32746,vi
406,Q131572,vi
407,Q163820,vi
408,Q9325,vi
409,Q25475,vi
410,Q233,vi
411,Q183,vi
412,Q905750,vi
413,Q6206,vi
414,Q129677,vi
415,Q190117,vi
416,Q212,vi
417,Q41329,vi
418,Q712477,vi
419,Q2002,vi
420,Q1461,vi
421,Q4653,vi
422,Q696242,vi
423,Q172640,vi
424,Q9068,vi
425,Q19085,vi
426,Q6465,vi
427,Q12013,vi
428,Q407431,vi
429,Q34713,vi
430,Q2014,vi
431,Q58024,vi
432,Q231218,vi
433,Q1042,vi
434,Q611552,vi
435,Q12975,vi
436,Q361,vi
437,Q55643,vi
438,Q14116,vi
439,Q7209,vi
440,Q320670,vi
441,Q716,vi
442,Q29913,vi
443,Q8434,vi
444,Q258,vi
445,Q11255,vi
446,Q27306,vi
447,Q190795,vi
448,Q161376,vi
449,Q1033,vi
450,Q117,vi
451,Q6074,vi
452,Q1647,vi
453,Q5310,vi
454,Q79037,vi
455,Q584905,vi
456,Q308950,vi
457,Q37100,vi
458,Q188822,vi
459,Q8475,vi
460,Q550596,vi
461,Q173136,vi
462,Q37587,vi
463,Q22880,vi
464,Q878,vi
465,Q408668,vi
466,Q38799,vi
467,Q45,vi
468,Q9401,vi
469,Q77,vi
470,Q1191688,vi
471,Q142,vi
472,Q717,vi
473,Q217230,vi
474,Q42956,vi
475,Q849477,vi
476,Q6927,vi
477,Q1994,vi
478,Q1996007,vi
479,Q736,vi
480,Q34852,vi
481,Q223,vi
482,Q48175,vi
483,Q201,vi
484,Q133274,vi
485,Q12536,vi
486,Q8268,vi
487,Q47690,vi
488,Q774,vi
489,Q408,vi
490,Q262,vi
491,Q153136,vi
492,Q7184,vi
493,Q24639,vi
494,Q53268,vi
495,Q142539,vi
496,Q2251,vi
497,Q9589,vi
498,Q897,vi
499,Q243354,vi
500,Q1027,vi
501,Q405497,vi
502,Q9588,vi
503,Q1543,vi
504,Q81571,vi
505,Q189298,vi
506,Q46242,vi
507,Q4576,vi
508,Q1985,vi
509,Q56037,vi
510,Q924,vi
511,Q136484,vi
512,Q355,vi
513,Q800,vi
514,Q170603,vi
515,Q2019,vi
516,Q178473,vi
517,Q174396,vi
518,Q84090,vi
519,Q42622,vi
520,Q11438,vi
521,Q9598,vi
522,Q1161666,vi
523,Q4118,vi
524,Q49108,vi
525,Q1039,vi
526,Q2978,vi
527,Q1718656,vi
528,Q739711,vi
529,Q576338,vi
530,Q1711,vi
531,Q505654,vi
532,Q35216,vi
533,Q2415901,vi
534,Q542767,vi
535,Q1930,vi
536,Q8683,vi
537,Q2425,vi
538,Q101935,vi
539,Q48240,vi
540,Q337535,vi
541,Q917,vi
542,Q858338,vi
543,Q189823,vi
544,Q3138,vi
545,Q170322,vi
546,Q3012,vi
547,Q65,vi
548,Q8242,vi
549,Q319831,vi
550,Q30623,vi
551,Q574,vi
552,Q60,vi
553,Q39193,vi
554,Q206921,vi
555,Q143821,vi
556,Q24826,vi
557,Q41213,vi
558,Q1741,vi
559,Q42807,vi
560,Q297871,vi
561,Q2280,vi
562,Q3920,vi
563,Q1091,vi
564,Q46118,vi
565,Q14112,vi
566,Q2084,vi
567,Q36747,vi
568,Q106583,vi
569,Q131612,vi
570,Q758,vi
571,Q16644,vi
572,Q23311,vi
573,Q6534,vi
574,Q26298,vi
575,Q161904,vi
576,Q187830,vi
577,Q28513,vi
578,Q47611,vi
579,Q1020,vi
580,Q131454,vi
581,Q16950,vi
582,Q159386,vi
583,Q983,vi
584,Q33680,vi
585,Q11759,vi
586,Q22686,vi
587,Q9141,vi
588,Q20934,vi
589,Q420,vi
590,Q171877,vi
591,Q49210,vi
592,Q13076,vi
593,Q21,vi
594,Q2944360,vi
595,Q963,vi
596,Q324,vi
597,Q6550,vi
598,Q41283,vi
599,Q29999,vi
600,Q889,vi
601,Q15718,vi
602,Q1770,vi
603,Q14960,vi
604,Q319531,vi
605,Q415563,vi
606,Q51624,vi
607,Q861888,vi
608,Q42262,vi
609,Q780,vi
610,Q691,vi
611,Q967,vi
612,Q891,vi
613,Q2634,vi
614,Q1016,vi
615,Q483938,vi
616,Q464200,vi
617,Q209538,vi
618,Q37470,vi
619,Q702,vi
620,Q62651,vi
621,Q48320,vi
622,Q212056,vi
623,Q781,vi
624,Q16952,vi
625,Q1142035,vi
626,Q12554,vi
627,Q7817,vi
628,Q1998,vi
629,Q38918,vi
630,Q585,vi
631,Q151622,vi
632,Q601,vi
633,Q11764,vi
634,Q185905,vi
635,Q184292,vi
636,Q190353,vi
637,Q2476,vi
638,Q70972,vi
639,Q708789,vi
640,Q7787,vi
641,Q915,vi
642,Q172107,vi
643,Q14041,vi
644,Q154720,vi
645,Q47512,vi
646,Q1963,vi
647,Q942187,vi
648,Q2083,vi
649,Q35493,vi
650,Q40984,vi
651,Q174009,vi
652,Q531,vi
653,Q1007,vi
654,Q925,vi
655,Q13084,vi
656,Q177524,vi
657,Q161053,vi
658,Q291301,vi
659,Q23768,vi
660,Q2331,vi
661,Q9960,vi
662,Q710,vi
663,Q3496556,vi
664,Q139380,vi
665,Q51615,vi
666,Q5826,vi
667,Q39018,vi
668,Q6602,vi
669,Q131416,vi
670,Q989,vi
671,Q31945,vi
672,Q1394,vi
673,Q698,vi
674,Q215443,vi
675,Q5859,vi
676,Q36,vi
677,Q27275,vi
678,Q254,vi
679,Q169134,vi
680,Q689141,vi
681,Q2173,vi
682,Q47543,vi
683,Q170314,vi
684,Q1085,vi
685,Q122131,vi
686,Q17,vi
687,Q230791,vi
688,Q159709,vi
689,Q2100,vi
690,Q4461035,vi
691,Q71719,vi
692,Q32491,vi
693,Q1370,vi
694,Q4970,vi
695,Q162691,vi
696,Q154255,vi
697,Q9903,vi
698,Q5372,vi
699,Q1088283,vi
700,Q1850,vi
701,Q36633,vi
702,Q11767,vi
703,Q649,vi
704,Q337097,vi
705,Q1029902,vi
706,Q84,vi
707,Q3884,vi
708,Q25,vi
709,Q43453,vi
710,Q23427,vi
711,Q334,vi
712,Q456157,vi
713,Q483551,vi
714,Q3630,vi
715,Q9334,vi
716,Q3427,vi
717,Q12548,vi
718,Q209380,vi
719,Q5743,vi
720,Q38964,vi
721,Q208324,vi
722,Q484458,vi
723,Q16410,vi
724,Q296187,vi
725,Q941127,vi
726,Q552581,vi
727,Q34217,vi
728,Q340,vi
729,Q42884,vi
730,Q23488,vi
731,Q384544,vi
732,Q170919,vi
733,Q251868,vi
734,Q189,vi
735,Q842794,vi
736,Q29552,vi
737,Q929,vi
738,Q10288,vi
739,Q2087,vi
740,Q39,vi
741,Q9916,vi
742,Q843,vi
743,Q1040,vi
744,Q2005,vi
745,Q106039,vi
746,Q1523,vi
747,Q109374,vi
748,Q473845,vi
749,Q6567,vi
750,Q12457,vi
751,Q323,vi
752,Q9149,vi
753,Q9240,vi
754,Q34370,vi
755,Q171477,vi
756,Q21199,vi
757,Q50265665,vi
758,Q57965,vi
759,Q170468,vi
760,Q7318,vi
761,Q23767,vi
762,Q956,vi
763,Q152,vi
764,Q5112,vi
765,Q118398,vi
766,Q907112,vi
767,Q200,vi
768,Q419,vi
769,Q817,vi
770,Q202763,vi
771,Q2150,vi
772,Q459,vi
773,Q29540,vi
774,Q19848,vi
775,Q2439,vi
776,Q716566,vi
777,Q159,vi
778,Q272560,vi
779,Q12512,vi
780,Q194207,vi
781,Q713750,vi
782,Q1011,vi
783,Q483959,vi
784,Q12506,vi
785,Q12176,vi
786,Q945,vi
787,Q80949,vi
788,Q51118,vi
789,Q846,vi
790,Q187549,vi
791,Q36678,vi
792,Q685,vi
793,Q1006,vi
794,Q13205,vi
795,Q359,vi
796,Q188559,vi
797,Q1629164,vi
798,Q481778,vi
799,Q2079,vi
800,Q1044,vi
801,Q11351,vi
802,Q24879,vi
803,Q217583,vi
804,Q5484,vi
805,Q191485,vi
806,Q11033,vi
807,Q937,vi
808,Q34266,vi
809,Q7313,vi
810,Q1203,vi
811,Q66477109,vi
812,Q1183,vi
813,Q160120,vi
814,Q13474305,vi
815,Q544,vi
816,Q645708,vi
817,Q372657,vi
818,Q11696,vi
819,Q34,vi
820,Q173998,vi
821,Q971,vi
822,Q392119,vi
823,Q68481,vi
824,Q735430,vi
825,Q44578,vi
826,Q501758,vi
827,Q3889,vi
828,Q43,vi
829,Q13096,vi
830,Q12183,vi
831,Q1781,vi
832,Q7174,vi
833,Q584,vi
834,Q239502,vi
835,Q133132,vi
836,Q618400,vi
837,Q332,vi
838,Q174825,vi
839,Q34201,vi
840,Q15789,vi
841,Q11393,vi
842,Q12501,vi
843,Q153770,vi
844,Q1996,vi
845,Q726146,vi
846,Q8054,vi
847,Q739,vi
848,Q711,vi
849,Q5083,vi
850,Q39121,vi
851,Q858,vi
852,Q769,vi
853,Q509284,vi
854,Q41576,vi
855,Q45368,vi
856,Q133356,vi
857,Q5831,vi
858,Q1489,vi
859,Q730,vi
860,Q351,vi
861,Q2235,vi
862,Q3933,vi
863,Q503585,vi
864,Q734,vi
865,Q488,vi
866,Q474200,vi
867,Q3820,vi
868,Q1365493,vi
869,Q232,vi
870,Q319,vi
871,Q9683,vi
872,Q5188,vi
873,Q727245,vi
874,Q1005,vi
875,Q113215,vi
876,Q7156,vi
877,Q7794,vi
878,Q187854,vi
879,Q219,vi
880,Q586,vi
881,Q115,vi
882,Q382861,vi
883,Q26463,vi
884,Q26,vi
885,Q157169,vi
886,Q2981,vi
887,Q811,vi
888,Q32112,vi
889,Q5268,vi
890,Q128115,vi
891,Q82268,vi
892,Q1156046,vi
893,Q17252,vi
894,Q44914,vi
895,Q3859,vi
896,Q5168,vi
897,Q193559,vi
898,Q128938,vi
899,Q216786,vi
900,Q11773777,vi
901,Q676203,vi
902,Q8209,vi
903,Q192541,vi
904,Q38234,vi
905,Q161210,vi
906,Q11739,vi
907,Q162867,vi
908,Q36704,vi
909,Q641,vi
910,Q11736,vi
911,Q41254,vi
912,Q640325,vi
913,Q987,vi
914,Q71,vi
915,Q103204,vi
916,Q2429253,vi
917,Q8442,vi
918,Q71084,vi
919,Q1107,vi
920,Q807,vi
921,Q161414,vi
922,Q133405,vi
923,Q970,vi
924,Q2077,vi
925,Q695,vi
926,Q19878,vi
927,Q51740,vi
928,Q333954,vi
929,Q69829,vi
930,Q7715973,vi
931,Q85,vi
932,Q204268,vi
933,Q15610,vi
934,Q2028,vi
935,Q2444884,vi
936,Q422662,vi
937,Q414,vi
938,Q16572,vi
939,Q174193,vi
940,Q786,vi
941,Q2277,vi
942,Q330988,vi
943,Q7619,vi
944,Q819,vi
945,Q1004,vi
946,Q11575,vi
947,Q18543,vi
948,Q918316,vi
949,Q33,vi
950,Q216243,vi
951,Q632212,vi
952,Q3142,vi
953,Q34600,vi
954,Q712728,vi
955,Q432,vi
956,Q155975,vi
957,Q406,vi
958,Q11184,vi
959,Q176772,vi
960,Q715162,vi
961,Q1722,vi
962,Q19675,vi
963,Q934700,vi
964,Q507,vi
965,Q912,vi
966,Q191130,vi
967,Q170072,vi
968,Q8932,vi
969,Q190464,vi
970,Q629,vi
971,Q699964,vi
972,Q128444,vi
973,Q2094,vi
974,Q62633,vi
975,Q8810,vi
976,Q96,vi
977,Q4100,vi
978,Q7172,vi
979,Q1968,vi
980,Q80034,vi
981,Q521902,vi
982,Q176132,vi
983,Q235,vi
984,Q494354,vi
985,Q174423,vi
986,Q11344,vi
987,Q866,vi
988,Q1748,vi
989,Q35572,vi
990,Q14048,vi
991,Q1854,vi
992,Q137271,vi
993,Q172579,vi
994,Q5292,vi
995,Q32141,vi
996,Q7264,vi
997,Q95,vi
998,Q790,vi
999,Q485,vi
1000,Q25291,vi
1001,Q5823,en
1002,Q571033,en
1003,Q7414,en
1004,Q2280045,en
1005,Q81294,en
1006,Q35765,en
1007,Q46,en
1008,Q421253,en
1009,Q51,en
1010,Q132659,en
1011,Q1860,en
1012,Q203,en
1013,Q46747,en
1014,Q856089,en
1015,Q12557,en
1016,Q1493218,en
1017,Q697,en
1018,Q146790,en
1019,Q127417,en
1020,Q42979,en
1021,Q200464,en
1022,Q35094,en
1023,Q928831,en
1024,Q35500,en
1025,Q42418,en
1026,Q4917,en
1027,Q186075,en
1028,Q13957,en
1029,Q1754,en
1030,Q41621,en
1031,Q18656,en
1032,Q184843,en
1033,Q195454,en
1034,Q172,en
1035,Q9202,en
1036,Q153,en
1037,Q30002,en
1038,Q1811,en
1039,Q252,en
1040,Q918,en
1041,Q173496,en
1042,Q851,en
1043,Q374365,en
1044,Q1858,en
1045,Q128570,en
1046,Q1423657,en
1047,Q187052,en
1048,Q1474884,en
1049,Q778,en
1050,Q131694,en
1051,Q13088,en
1052,Q1041,en
1053,Q92161,en
1054,Q38,en
1055,Q134494,en
1056,Q1422,en
1057,Q37951,en
1058,Q193,en
1059,Q79961,en
1060,Q413,en
1061,Q12980,en
1062,Q4628,en
1063,Q7033,en
1064,Q23548,en
1065,Q550,en
1066,Q641362,en
1067,Q37068,en
1068,Q1406,en
1069,Q238,en
1070,Q23883,en
1071,Q228,en
1072,Q784,en
1073,Q387066,en
1074,Q18633,en
1075,Q42211,en
1076,Q83276,en
1077,Q155,en
1078,Q49117,en
1079,Q8131,en
1080,Q2487,en
1081,Q6610,en
1082,Q9129,en
1083,Q16520,en
1084,Q43296,en
1085,Q487255,en
1086,Q36288,en
1087,Q185802,en
1088,Q137816,en
1089,Q45813,en
1090,Q320967,en
1091,Q1239,en
1092,Q836,en
1093,Q855,en
1094,Q13091,en
1095,Q241,en
1096,Q264456,en
1097,Q50056,en
1098,Q265,en
1099,Q59,en
1100,Q2736,en
1101,Q8201,en
1102,Q696891,en
1103,Q2283,en
1104,Q25274,en
1105,Q11772,en
1106,Q1019,en
1107,Q234510,en
1108,Q18125,en
1109,Q796,en
1110,Q13008,en
1111,Q152838,en
1112,Q881,en
1113,Q7341,en
1114,Q184963,en
1115,Q23792,en
1116,Q5301,en
1117,Q1045,en
1118,Q49088,en
1119,Q83320,en
1120,Q10257,en
1121,Q187702,en
1122,Q41506,en
1123,Q28567,en
1124,Q4087,en
1125,Q37643,en
1126,Q657,en
1127,Q525,en
1128,Q82500,en
1129,Q45700,en
1130,Q712794,en
1131,Q2773,en
1132,Q99236,en
1133,Q1754624,en
1134,Q339,en
1135,Q12562,en
1136,Q189248,en
1137,Q10460,en
1138,Q612,en
1139,Q132874,en
1140,Q14268,en
1141,Q42097,en
1142,Q182865,en
1143,Q678,en
1144,Q1143333,en
1145,Q12389,en
1146,Q188694,en
1147,Q182653,en
1148,Q664,en
1149,Q345,en
1150,Q192733,en
1151,Q220,en
1152,Q483604,en
1153,Q25282,en
1154,Q180182,en
1155,Q842,en
1156,Q23350,en
1157,Q270,en
1158,Q2432,en
1159,Q168713,en
1160,Q49085,en
1161,Q1792,en
1162,Q9061,en
1163,Q130754,en
1164,Q1780,en
1165,Q6837,en
1166,Q200325,en
1167,Q1865,en
1168,Q313,en
1169,Q8646,en
1170,Q780442,en
1171,Q7108,en
1172,Q5146,en
1173,Q20927,en
1174,Q139921,en
1175,Q683566,en
1176,Q1049,en
1177,Q1013,en
1178,Q6691,en
1179,Q41076,en
1180,Q757,en
1181,Q1156,en
1182,Q312,en
1183,Q4658,en
1184,Q823591,en
1185,Q456,en
1186,Q44440,en
1187,Q7781,en
1188,Q740780,en
1189,Q37340,en
1190,Q2469,en
1191,Q134301,en
1192,Q2111,en
1193,Q191788,en
1194,Q35355,en
1195,Q2407,en
1196,Q18625,en
1197,Q186012,en
1198,Q18216,en
1199,Q826,en
1200,Q6403,en
1201,Q184425,en
1202,Q42780,en
1203,Q12567,en
1204,Q855198,en
1205,Q2256,en
1206,Q1486,en
1207,Q869,en
1208,Q106333,en
1209,Q101452,en
1210,Q9199,en
1211,Q79897,en
1212,Q225,en
1213,Q26678,en
1214,Q763,en
1215,Q79965,en
1216,Q5764,en
1217,Q105570,en
1218,Q69808,en
1219,Q234025,en
1220,Q7270,en
1221,Q79911,en
1222,Q733498,en
1223,Q56036,en
1224,Q12138,en
1225,Q188439,en
1226,Q8740,en
1227,Q185264,en
1228,Q183536,en
1229,Q5813,en
1230,Q485500,en
1231,Q221734,en
1232,Q18623,en
1233,Q407473,en
1234,Q10390,en
1235,Q25290,en
1236,Q155174,en
1237,Q11254,en
1238,Q596,en
1239,Q80290,en
1240,Q523469,en
1241,Q297315,en
1242,Q2843,en
1243,Q6294,en
1244,Q83303,en
1245,Q235311,en
1246,Q32,en
1247,Q64,en
1248,Q8134,en
1249,Q15854651,en
1250,Q712488,en
1251,Q106123,en
1252,Q712,en
1253,Q204342,en
1254,Q5165,en
1255,Q3130,en
1256,Q66,en
1257,Q37129,en
1258,Q244985,en
1259,Q205922,en
1260,Q490,en
1261,Q1009,en
1262,Q12126,en
1263,Q833,en
1264,Q3266236,en
1265,Q75110,en
1266,Q289,en
1267,Q928,en
1268,Q180012,en
1269,Q936285,en
1270,Q472,en
1271,Q8093,en
1272,Q483522,en
1273,Q3838,en
1274,Q750,en
1275,Q16552,en
1276,Q266923,en
1277,Q7850,en
1278,Q9326,en
1279,Q8663,en
1280,Q7462,en
1281,Q2155,en
1282,Q43070,en
1283,Q12876,en
1284,Q2599,en
1285,Q1707,en
1286,Q179691,en
1287,Q11934,en
1288,Q1055705,en
1289,Q1030,en
1290,Q79,en
1291,Q35,en
1292,Q1861,en
1293,Q49,en
1294,Q150812,en
1295,Q1055,en
1296,Q170174,en
1297,Q207316,en
1298,Q39864,en
1299,Q188163,en
1300,Q2831,en
1301,Q5468,en
1302,Q193461,en
1303,Q45792,en
1304,Q1988,en
1305,Q1246,en
1306,Q178481,en
1307,Q347,en
1308,Q3033,en
1309,Q70802,en
1310,Q15777,en
1311,Q7813,en
1312,Q16554,en
1313,Q49628,en
1314,Q1197298,en
1315,Q158940,en
1316,Q37122,en
1317,Q9089,en
1318,Q2088,en
1319,Q80978,en
1320,Q518169,en
1321,Q13298,en
1322,Q57055,en
1323,Q7860,en
1324,Q7747,en
1325,Q2025,en
1326,Q33946,en
1327,Q2091482,en
1328,Q7838,en
1329,Q15645384,en
1330,Q30,en
1331,Q805,en
1332,Q23438,en
1333,Q1993476,en
1334,Q242803,en
1335,Q3897,en
1336,Q215,en
1337,Q17139,en
1338,Q39231,en
1339,Q269,en
1340,Q154849,en
1341,Q253414,en
1342,Q3616,en
1343,Q60235,en
1344,Q81931,en
1345,Q17070,en
1346,Q1995,en
1347,Q1055893,en
1348,Q25271,en
1349,Q41187,en
1350,Q749,en
1351,Q2145,en
1352,Q83891,en
1353,Q186572,en
1354,Q882,en
1355,Q1418,en
1356,Q1036,en
1357,Q4692,en
1358,Q156312,en
1359,Q111,en
1360,Q1353,en
1361,Q8686,en
1362,Q12560,en
1363,Q617,en
1364,Q8008,en
1365,Q16635,en
1366,Q228389,en
1367,Q92258250,en
1368,Q7204,en
1369,Q943,en
1370,Q1631090,en
1371,Q7272,en
1372,Q244,en
1373,Q712701,en
1374,Q9684,en
1375,Q21196,en
1376,Q26075,en
1377,Q2695156,en
1378,Q9581,en
1379,Q1990,en
1380,Q7661,en
1381,Q14773,en
1382,Q48189,en
1383,Q13706,en
1384,Q517,en
1385,Q210548,en
1386,Q2236203,en
1387,Q143,en
1388,Q18389,en
1389,Q13371,en
1390,Q460584,en
1391,Q1359568,en
1392,Q180,en
1393,Q1731,en
1394,Q2341090,en
1395,Q173034,en
1396,Q8766,en
1397,Q1575,en
1398,Q192055,en
1399,Q478595,en
1400,Q162345,en
1401,Q1987,en
1402,Q2868,en
1403,Q5151,en
1404,Q11725,en
1405,Q32746,en
1406,Q131572,en
1407,Q163820,en
1408,Q9325,en
1409,Q25475,en
1410,Q233,en
1411,Q183,en
1412,Q905750,en
1413,Q6206,en
1414,Q129677,en
1415,Q190117,en
1416,Q212,en
1417,Q41329,en
1418,Q712477,en
1419,Q2002,en
