1002,Q3656924,1
1002,Q47154513,1
1002,Q30149195,1
1002,Q3362987,1
1002,Q12859788,2
1002,Q2055880,1
1002,Q852190,1
1002,Q66715753,2
1002,Q350604,1
1002,Q48349,1
1002,Q1323642,1
1002,Q1520223,1
1002,Q5255892,1
1002,Q43702,2
1002,Q15634554,2
1002,Q6982012,1
1002,Q29431432,1
1002,Q4688003,1
1002,Q63188808,1
1002,Q3658341,5
1002,Q66808903,2
1002,Q13418005,1
1002,Q4894405,1
1002,Q3100808,1
1002,Q2927074,1
1002,Q12334344,1
1002,Q80447738,1
1002,Q4070702,1
1002,Q1265353,1
1002,Q3238445,1
1002,Q581450,1
1002,Q28855038,1
1002,Q6674,1
1002,Q399495,2
1002,Q1097949,3
1002,Q625298,1
1002,Q7157512,1
1002,Q3409032,4
1002,Q98645843,1
1002,Q2570643,1
1002,Q110315658,2
1002,Q3947,1
1002,Q202686,1
1002,Q223832,1
1002,Q931309,1
1002,Q1047113,1
1002,Q17455058,1
1002,Q24699794,1
1002,Q1046088,1
1002,Q3002772,2
1002,Q1190554,1
1002,Q379231,1
1002,Q21507383,1
1002,Q14762300,1
1002,Q1549591,5
1002,Q21663239,1
1002,Q23492,1
1002,Q8028,1
1002,Q862156,1
1002,Q80839,1
1002,Q965052,1
1002,Q475023,1
1002,Q208511,1
1002,Q2264924,2
1002,Q51929311,1
1002,Q15063611,1
1002,Q1637706,4
1002,Q168658,1
1002,Q4,1
1002,Q16521,1
1002,Q473853,1
1002,Q107494520,1
1002,Q103914748,1
1002,Q99904310,1
1002,Q6764145,1
1002,Q3249551,1
1002,Q951873,2
1002,Q930752,2
1002,Q1348385,2
1002,Q98775491,2
1002,Q50386450,1
1002,Q16738832,1
1002,Q1006311,1
1002,Q206577,3
1002,Q417175,2
1002,Q15991290,2
1002,Q10931,2
1002,Q112099,1
1002,Q179164,1
1002,Q51576574,1
1002,Q18089617,1
1002,Q110263445,1
1002,Q778575,1
1002,Q641347,1
1002,Q431603,1
1002,Q2008856,1
1002,Q1194240,1
1002,Q15298259,1
1002,Q830248,1
1002,Q33179355,1
1002,Q3375722,1
1002,Q66118879,1
1002,Q4162444,1
1002,Q33838,1
1002,Q8016240,1
1002,Q1593564,1
1002,Q21480300,2
1002,Q66975460,1
1002,Q459409,1
1002,Q33831,2
1002,Q174844,1
1002,Q11271835,1
1002,Q1907114,1
1002,Q3257686,1
1002,Q189445,1
1002,Q2495862,1
1002,Q12858101,1
1002,Q233591,1
1002,Q88560371,1
1002,Q482994,1
1002,Q47064,1
1002,Q178790,1
1002,Q627272,1
1002,Q3002736,1
1002,Q690109,1
1002,Q62933848,1
1002,Q16334295,1
1002,Q646740,1
1002,Q348120,1
1002,Q17156793,1
1002,Q614101,1
1002,Q1262732,1
1002,Q18510489,1
1002,Q2401485,1
1002,Q1179466,1
1002,Q7439210,1
1002,Q3247505,1
1002,Q4200688,2
1002,Q51739,1
1002,Q1293220,1
1002,Q211364,1
1002,Q179057,1
1002,Q7283,1
1002,Q21010817,1
1002,Q5888666,1
1002,Q456692,1
1002,Q66472631,1
1002,Q661936,1
1002,Q216048,1
1002,Q31085894,1
1002,Q1138251,1
1002,Q33694,2
1002,Q17127659,1
1002,Q15780329,1
1002,Q34315358,1
1002,Q1750673,1
1002,Q16678561,1
1002,Q2145277,1
1002,Q11790203,1
1002,Q750215,2
1002,Q173227,1
1002,Q16604158,1
1002,Q46344,1
1002,Q83155724,1
1002,Q12909644,2
1002,Q2738074,1
1002,Q25448,1
1002,Q27865755,1
1002,Q6857706,2
1002,Q261636,1
1002,Q3907564,1
1002,Q3394118,1
1002,Q1364302,1
1002,Q56088892,1
1002,Q1790577,1
1002,Q838296,1
1002,Q470775,1
1002,Q33215,1
1002,Q898712,1
1002,Q217327,1
1002,Q133156,1
1002,Q34876,1
1002,Q61883,3
1002,Q47461344,2
1002,Q80895,1
1002,Q1126006,1
1002,Q7094076,1
1002,Q4176199,1
1002,Q1469686,1
1002,Q864113,2
1002,Q89540750,1
1002,Q15983795,2
1002,Q3320743,1
1002,Q895526,1
1002,Q2630831,2
1002,Q15416,1
1002,Q1361229,1
1002,Q474717,2
1002,Q3252795,1
1002,Q7058673,1
1002,Q834028,1
1002,Q20086263,2
1002,Q20086260,2
1002,Q1110794,1
1002,Q11032,1
1002,Q61788060,1
1002,Q29898619,1
1002,Q15726790,1
1002,Q1400264,1
1002,Q17376908,1
1002,Q414147,1
1002,Q2085381,1
1002,Q45400320,1
1002,Q955824,1
1002,Q1966910,1
1002,Q11079230,1
1002,Q183273,1
1002,Q191328,1
1002,Q11771944,1
1002,Q13002315,1
1002,Q13593966,1
1002,Q314676,1
1002,Q506680,1
1002,Q103495,3
1002,Q179661,1
1002,Q105427160,1
1002,Q1094617,1
1002,Q348091,1
1002,Q355567,1
1002,Q95074,1
1002,Q18706315,1
1002,Q15991303,1
1002,Q8148,1
1002,Q11820611,1
1002,Q207174,1
1002,Q12405827,1
1002,Q18115939,1
1002,Q19359050,1
1002,Q968159,1
1002,Q32880,1
1002,Q131263,1
1002,Q47272186,1
1002,Q22670030,1
1002,Q36784,1
1002,Q879146,1
1002,Q31989,1
1002,Q79913,1
1002,Q842332,1
1002,Q1365916,1
1002,Q15893266,1
1002,Q189004,1
1002,Q1749269,1
1002,Q65589340,1
1002,Q315,1
1002,Q184870,1
1002,Q27653727,1
1002,Q7270,1
1002,Q1098467,1
1002,Q2003221,1
1002,Q223393,1
1003,Q134390,1
1003,Q5,888
1003,Q215380,133
1003,Q45382,1
1003,Q120544,12
1003,Q133156,5
1003,Q1211369,1
1003,Q48349,1
1003,Q3024240,13
1003,Q3186692,10
1003,Q235673,1
1003,Q3326867,1
1003,Q968159,4
1003,Q2547976,3
1003,Q1137468,1
1003,Q625107,3
1003,Q107487333,1
1003,Q223393,1
1003,Q4263830,1
1003,Q11921029,1
1003,Q188451,10
1003,Q3624078,27
1003,Q43702,2
1003,Q7270,4
1003,Q619610,1
1003,Q4209223,1
1003,Q63791824,2
1003,Q6256,26
1003,Q3622002,1
1003,Q264965,2
1003,Q4442611,2
1003,Q515,9
1003,Q1187811,1
1003,Q1549591,9
1003,Q1180262,1
1003,Q14784328,1
1003,Q200250,2
1003,Q1066984,1
1003,Q42744322,1
1003,Q1637706,6
1003,Q85631896,1
1003,Q134626,1
1003,Q7366,2
1003,Q134556,4
1003,Q51576574,6
1003,Q862597,1
1003,Q207338,1
1003,Q37726,1
1003,Q512187,2
1003,Q842112,2
1003,Q849866,4
1003,Q1323642,2
1003,Q1335818,2
1003,Q268592,1
1003,Q11033,1
1003,Q121359,1
1003,Q58603552,1
1003,Q235676,1
1003,Q163740,2
1003,Q235670,1
1003,Q484170,1
1003,Q210112,1
1003,Q81163,1
1003,Q424370,1
1003,Q1812439,1
1003,Q744913,8
1003,Q51929311,2
1003,Q107655869,1
1003,Q57305,1
1003,Q15416,1
1003,Q484652,2
1003,Q47154513,1
1003,Q43229,4
1003,Q106036398,2
1003,Q15056993,5
1003,Q18340514,2
1003,Q1141470,1
1003,Q41710,2
1003,Q646740,1
1003,Q23058136,1
1003,Q21014462,1
1003,Q27020041,3
1003,Q202686,1
1003,Q112099,4
1003,Q13107770,1
1003,Q41614,4
1003,Q46970,3
1003,Q4830453,6
1003,Q7944,2
1003,Q9212979,5
1003,Q11424,20
1003,Q1792379,1
1003,Q159821,2
1003,Q41298,1
1003,Q107706,1
1003,Q131569,3
1003,Q1006311,1
1003,Q220505,1
1003,Q35456,2
1003,Q105967696,1
1003,Q179164,2
1003,Q1441762,1
1003,Q902104,1
1003,Q15936437,1
1003,Q1188663,1
1003,Q23002054,1
1003,Q2221906,1
1003,Q890545,1
1003,Q159979,1
1003,Q1055303,1
1003,Q19828,2
1003,Q217041,1
1003,Q1863435,2
1003,Q8502,1
1003,Q4120211,1
1003,Q3623811,1
1003,Q7210356,2
1003,Q1048835,1
1003,Q170156,1
1003,Q31629,9
1003,Q4356073,2
1003,Q212434,3
1003,Q198,4
1003,Q2088357,4
1003,Q15634554,1
1003,Q5255892,2
1003,Q622454,1
1003,Q179742,1
1003,Q33104069,1
1003,Q641066,3
1003,Q14073567,1
1003,Q64596595,1
1003,Q697196,1
1003,Q39804,1
1003,Q17505024,1
1003,Q1752939,2
1003,Q23442,2
1003,Q12909644,5
1003,Q32880,1
1003,Q4936952,1
1003,Q39646,1
1003,Q2491498,1
1003,Q7725634,1
1003,Q644371,1
1003,Q6881511,2
1003,Q891723,4
1003,Q128207,1
1003,Q3504248,1
1003,Q82794,3
1003,Q209225,1
1003,Q20642011,2
1003,Q1855859,2
1003,Q16979650,2
1003,Q15851525,1
1003,Q150784,1
1003,Q570116,1
1003,Q134447,1
1003,Q235687,1
1003,Q180684,3
1003,Q1398645,1
1003,Q8187769,1
1003,Q3839081,1
1003,Q169994,1
1003,Q3326717,1
1003,Q2198855,1
1003,Q483394,1
1003,Q273005,1
1003,Q20180868,1
1003,Q3001152,1
1003,Q5119,4
1003,Q11862829,2
1003,Q125,1
1003,Q47018478,1
1003,Q66010158,1
1003,Q466439,1
1003,Q20136634,1
1003,Q74817647,1
1003,Q13406463,3
1003,Q35127,1
1003,Q10931,2
1003,Q189445,2
1003,Q1323212,1
1003,Q1093436,1
1003,Q1615742,1
1003,Q381360,1
1003,Q327954,1
1003,Q281643,3
1003,Q17152708,1
1003,Q11514315,4
1003,Q17308006,1
1003,Q101244,1
1003,Q498162,1
1003,Q62049,1
1003,Q178561,2
1003,Q747074,1
1003,Q2201426,1
1003,Q1320047,2
1003,Q2085381,1
1003,Q45400320,1
1003,Q11072804,1
1003,Q5741069,1
1003,Q465613,4
1003,Q1309121,1
1003,Q39911,1
1003,Q96474687,1
1003,Q19020,1
1003,Q876730,1
1003,Q1306755,1
1003,Q18564543,1
1003,Q1589009,1
1003,Q31855,1
1003,Q8148,1
1003,Q35657,3
1003,Q211586,1
1003,Q856076,1
1003,Q3957,1
1003,Q1762059,1
1003,Q417175,2
1003,Q20181813,2
1003,Q930752,1
1003,Q28598684,1
1003,Q7180763,1
1003,Q1088391,1
1003,Q1520223,2
1003,Q15617994,1
1003,Q8068,2
1003,Q121742,1
1003,Q67515288,3
1003,Q325261,2
1003,Q785260,1
1003,Q185836,1
1003,Q7574799,1
1003,Q19953632,1
1003,Q476028,1
1003,Q15944511,1
1003,Q11173,2
1003,Q12140,2
1003,Q1156854,1
1003,Q10648343,1
1003,Q17524420,2
1003,Q1749269,1
1003,Q65589340,1
1003,Q494721,2
1003,Q2264924,1
1003,Q7309306,1
1003,Q1907114,1
1003,Q50330360,1
1003,Q8465,1
1003,Q15925549,1
1003,Q98391050,1
1003,Q8386,1
1003,Q7275,2
1003,Q17544377,1
1003,Q16861376,1
1003,Q214339,1
1003,Q13473501,1
1003,Q7930989,1
1003,Q109909183,1
1003,Q476300,1
1003,Q180046,1
1003,Q389888,1
1003,Q669102,1
1003,Q210953,1
1003,Q9337488,1
1003,Q31085894,2
1003,Q41397,1
1003,Q15221623,1
1003,Q105756498,1
1003,Q216048,1
1003,Q859563,1
1003,Q546113,1
1003,Q476068,1
1003,Q2989398,1
1003,Q3336843,1
1003,Q6266,1
1003,Q235680,1
1003,Q56061,1
1003,Q235690,2
1003,Q1686959,1
1003,Q61883,1
1003,Q217034,1
1003,Q4176199,1
1003,Q1469686,1
1003,Q864113,2
1003,Q1292279,1
1003,Q1135557,1
1003,Q55215251,1
1003,Q47913,1
1003,Q7366666,1
1003,Q483247,1
1003,Q625994,1
1003,Q105543609,2
1003,Q399984,1
1003,Q1641112,1
1003,Q235684,1
1003,Q17279032,1
1003,Q248577,1
1003,Q48352,1
1003,Q2285706,1
1003,Q7451247,1
1003,Q1060156,1
1003,Q33506,1
1003,Q1200701,1
1003,Q207694,1
1003,Q17000320,1
1003,Q82414,2
1003,Q123480,1
1003,Q60147807,1
1003,Q1344963,1
1003,Q1497364,1
1003,Q2460422,1
1003,Q2750585,1
1003,Q18123741,1
1003,Q314676,4
1003,Q26540,1
1003,Q3377406,1
1003,Q20202269,1
1003,Q62078547,1
1003,Q20971972,1
1003,Q23002039,1
1003,Q949819,1
1003,Q21512251,1
1003,Q1250464,1
1003,Q66724388,1
1003,Q479716,1
1003,Q1489259,1
1003,Q99541706,1
1003,Q1059478,1
1003,Q4174776,1
1003,Q1776834,1
1003,Q726870,1
1003,Q3661311,1
1003,Q103495,1
1003,Q1093829,1
1004,Q749622,1
1004,Q82794,2
1004,Q1110794,1
1004,Q4830453,1
1004,Q11032,1
1004,Q1190554,2
1004,Q12599,1
1004,Q366301,1
1004,Q11862829,1
1004,Q4671286,1
1004,Q8502,1
1004,Q875538,2
1004,Q15936437,1
1004,Q23002039,3
1004,Q87058424,1
1004,Q19935939,1
1004,Q22967432,1
1004,Q23722468,1
1004,Q5535082,1
1004,Q7094076,1
1004,Q245065,1
1004,Q17505024,1
1004,Q484652,1
1004,Q23442,1
1004,Q3320743,1
1004,Q4164871,1
1004,Q20857065,1
1004,Q2085381,1
1004,Q748019,1
1004,Q45400320,1
1004,Q34763,1
1004,Q1093829,1
1004,Q1549591,1
1004,Q3301053,1
1004,Q35666,2
1004,Q2540532,1
1004,Q46966,2
1004,Q2406037,1
1004,Q5,1
1004,Q473972,1
1004,Q2418896,1
1004,Q13406463,2
1004,Q62078547,2
1004,Q204894,1
1004,Q615150,1
1004,Q41298,1
1004,Q327333,1
1004,Q40080,1
1004,Q12015335,1
1004,Q5398426,1
1004,Q1358344,1
1005,Q134556,5
1005,Q3624078,61
1005,Q6256,56
1005,Q4072190,1
1005,Q2144359,1
1005,Q10929058,15
1005,Q55990535,7
1005,Q11446,3
1005,Q4830453,19
1005,Q6881511,8
1005,Q891723,10
1005,Q13406463,5
1005,Q659563,1
1005,Q215380,92
1005,Q744913,14
1005,Q7889,8
1005,Q11424,56
1005,Q5,350
1005,Q1307214,3
1005,Q3336843,1
1005,Q26934845,2
1005,Q1151616,1
1005,Q34770,1
1005,Q33384,1
1005,Q132821,3
1005,Q1139665,3
1005,Q188451,17
1005,Q384748,1
1005,Q7278,4
1005,Q56816954,9
1005,Q13584036,1
1005,Q264965,1
1005,Q327496,4
1005,Q658255,1
1005,Q5741069,37
1005,Q9212979,12
1005,Q3046146,1
1005,Q183039,1
1005,Q20127274,2
1005,Q178790,3
1005,Q7270,14
1005,Q1088391,1
1005,Q5398426,29
1005,Q211872,8
1005,Q6266,3
1005,Q5255892,5
1005,Q628191,1
1005,Q49776,1
1005,Q482994,6
1005,Q81672,3
1005,Q13027888,4
1005,Q105543609,2
1005,Q512187,7
1005,Q1520223,6
1005,Q48349,2
1005,Q611214,1
1005,Q63100611,3
1005,Q18603729,1
1005,Q22087155,1
1005,Q208511,1
1005,Q2264924,1
1005,Q1093829,6
1005,Q515,8
1005,Q1549591,15
1005,Q51929311,5
1005,Q15063611,1
1005,Q1637706,10
1005,Q721830,1
1005,Q5009242,2
1005,Q1762059,5
1005,Q561068,3
1005,Q46395,1
1005,Q1351282,1
1005,Q15239622,2
1005,Q3301053,1
1005,Q3559093,1
1005,Q13218391,3
1005,Q55488,1
1005,Q22808404,1
1005,Q55491,1
1005,Q63125083,1
1005,Q82414,3
1005,Q1058914,2
1005,Q18388277,1
1005,Q17524420,4
1005,Q898712,1
1005,Q750215,2
1005,Q2223653,2
1005,Q217327,2
1005,Q19354904,2
1005,Q219557,1
1005,Q17156793,3
1005,Q161243,1
1005,Q29168811,26
1005,Q3048444,1
1005,Q24856,8
1005,Q3186692,10
1005,Q19828,3
1005,Q217034,1
1005,Q18340514,2
1005,Q198,6
1005,Q474138,1
1005,Q194465,1
1005,Q110071194,1
1005,Q12737077,1
1005,Q61883,1
1005,Q11224256,1
1005,Q1301371,2
1005,Q14208553,1
1005,Q8465,3
1005,Q167270,3
1005,Q15899789,1
1005,Q15285626,1
1005,Q4358176,1
1005,Q1161185,1
1005,Q56061,4
1005,Q486972,1
1005,Q570116,2
1005,Q15284636,1
1005,Q235684,1
1005,Q13107770,1
1005,Q43702,2
1005,Q619610,3
1005,Q4209223,1
1005,Q63791824,2
1005,Q1573906,1
1005,Q123480,7
1005,Q1107679,3
1005,Q17271186,1
1005,Q35516,2
1005,Q17317604,3
1005,Q1126006,1
1005,Q7094076,2
1005,Q43229,2
1005,Q10429667,2
1005,Q223371,1
1005,Q15629146,1
1005,Q4176199,1
1005,Q1469686,1
1005,Q864113,1
1005,Q842112,4
1005,Q325261,2
1005,Q109614735,1
1005,Q35657,5
1005,Q12909644,8
1005,Q756202,1
1005,Q8142,2
1005,Q14083,2
1005,Q1292279,1
1005,Q294414,2
1005,Q25956,3
1005,Q223832,2
1005,Q476028,5
1005,Q98645843,1
1005,Q25110269,1
1005,Q24869,6
1005,Q3024240,7
1005,Q51576574,9
1005,Q60484681,3
1005,Q5249081,1
1005,Q132364,2
1005,Q11422536,1
1005,Q15836568,1
1005,Q43109,1
1005,Q10931,2
1005,Q10715094,1
1005,Q27862865,2
1005,Q7944,3
1005,Q28819924,1
1005,Q15725976,1
1005,Q210167,1
1005,Q1137109,3
1005,Q3827292,1
1005,Q45382,3
1005,Q4498974,4
1005,Q5119,9
1005,Q7574799,1
1005,Q5510053,1
1005,Q109860256,1
1005,Q170434,1
1005,Q9135,3
1005,Q12959600,2
1005,Q17374546,1
1005,Q859563,3
1005,Q16521,1
1005,Q20650540,9
1005,Q1194951,1
1005,Q3193890,1
1005,Q977367,1
1005,Q21191019,1
1005,Q63952888,2
1005,Q21198342,2
1005,Q20819677,1
1005,Q11344,1
1005,Q15961987,1
1005,Q159821,3
1005,Q201658,4
1005,Q180684,3
1005,Q467011,1
1005,Q21980538,1
1005,Q1916382,1
1005,Q632300,1
1005,Q786820,9
1005,Q1907114,1
1005,Q104640199,1
1005,Q849866,3
1005,Q1323642,2
1005,Q1335818,1
1005,Q13418847,2
1005,Q75687,1
1005,Q268592,2
1005,Q11033,1
1005,Q121359,1
1005,Q47913,1
1005,Q1752939,2
1005,Q3231690,2
1005,Q581714,6
1005,Q8076,1
1005,Q202866,1
1005,Q15991290,3
1005,Q783794,1
1005,Q82794,5
1005,Q44529188,1
1005,Q75179296,1
1005,Q32738,1
1005,Q39911,2
1005,Q217041,1
1005,Q2165983,1
1005,Q3839081,1
1005,Q67080166,1
1005,Q290378,1
1005,Q235670,1
1005,Q6647660,1
1005,Q196600,8
1005,Q842375,4
1005,Q11416914,1
1005,Q55957273,2
1005,Q112099,11
1005,Q2380335,1
1005,Q3002150,1
1005,Q74817647,1
1005,Q29946056,1
1005,Q108178728,1
1005,Q50330360,3
1005,Q235690,2
1005,Q49773,1
1005,Q27020041,10
1005,Q133156,2
1005,Q465613,3
1005,Q118365,1
1005,Q15634554,2
1005,Q109659781,1
1005,Q11173,2
1005,Q21009055,1
1005,Q55427776,2
1005,Q72941151,2
1005,Q1165822,1
1005,Q204324,1
1005,Q23397,1
1005,Q1331793,2
1005,Q273005,3
1005,Q752783,1
1005,Q15056993,3
1005,Q12759805,1
1005,Q1064394,3
1005,Q518261,1
1005,Q235680,1
1005,Q37985280,1
1005,Q15661340,1
1005,Q265538,2
1005,Q18608583,2
1005,Q17155032,1
1005,Q202686,6
1005,Q7275,4
1005,Q17175676,1
1005,Q7897276,1
1005,Q10742,1
1005,Q33837,1
1005,Q2736168,1
1005,Q104117291,1
1005,Q23442,1
1005,Q41710,2
1005,Q1471432,1
1005,Q645883,3
1005,Q431289,6
1005,Q167037,1
1005,Q56731284,1
1005,Q680655,2
1005,Q207320,1
1005,Q7210356,2
1005,Q218616,2
1005,Q241317,1
1005,Q49775,1
1005,Q41397,1
1005,Q195339,1
1005,Q1361980,1
1005,Q6539177,2
1005,Q99673569,1
1005,Q35769,1
1005,Q12859788,1
1005,Q15888,1
1005,Q697196,1
1005,Q245065,3
1005,Q484652,6
1005,Q217036,1
1005,Q15284634,1
1005,Q17544377,3
1005,Q1254874,1
1005,Q1616075,1
1005,Q546113,1
1005,Q1785733,1
1005,Q163740,3
1005,Q1194093,1
1005,Q12140,1
1005,Q850692,1
1005,Q101487,1
1005,Q72801119,1
1005,Q2832080,1
1005,Q4164871,4
1005,Q501174,1
1005,Q59825918,1
1005,Q17127659,4
1005,Q7543083,1
1005,Q17315159,1
1005,Q17279032,1
1005,Q248577,1
1005,Q48352,1
1005,Q2285706,1
1005,Q200464,1
1005,Q3774758,1
1005,Q766875,1
1005,Q62049,4
