191,Q1672472
192,Q11242380
193,Q746310
194,Q304848
195,Q11361119
196,Q11478758
197,Q5116478
198,Q183703
199,Q24560
200,Q11434241
201,Q11413177
202,Q108418519
203,Q386250
204,Q211302
205,Q196086
206,Q2591557
207,Q558640
208,Q436622
209,Q11363797
210,Q1041
211,Q739416
212,Q217964
213,Q108109613
214,Q192098
215,Q35758
216,Q922792
217,Q622970
218,Q11637436
219,Q11397911
220,Q712779
221,Q207344
222,Q15732099
223,Q125232
224,Q326886
225,Q978581
226,Q235432
227,Q1328573
228,Q503333
229,Q497173
230,Q796759
231,Q1136188
232,Q496302
233,Q150543
234,Q10855311
235,Q22771585
236,Q11521174
237,Q835439
238,Q57798
239,Q421748
240,Q1432624
241,Q1266453
242,Q1060124
243,Q11353855
244,Q189352
245,Q75882
246,Q504522
247,Q310574
248,Q11319170
249,Q202453
250,Q1361980
251,Q20041957
252,Q573600
253,Q10285
254,Q28068982
255,Q312565
256,Q145606
257,Q183324
258,Q1431588
259,Q11474108
260,Q14656
261,Q11377269
262,Q91621558
263,Q201093
264,Q33673
265,Q8985154
266,Q156737
267,Q206887
268,Q384136
269,Q11569680
270,Q127995
271,Q365420
272,Q200047
273,Q142260
274,Q11284966
275,Q16084
276,Q502886
277,Q59488
278,Q5326207
279,Q223200
280,Q215952
281,Q1681210
282,Q213204
283,Q30228749
284,Q85871349
285,Q202568
286,Q1193420
287,Q620235
288,Q318394
289,Q11650266
290,Q178882
291,Q758585
292,Q1636958
293,Q192757
294,Q415215
295,Q2014637
296,Q926707
297,Q17173719
298,Q187152
299,Q1498468
300,Q177518
301,Q43196
302,Q1193260
303,Q175902
304,Q16143859
305,Q650723
306,Q315262
307,Q313240
308,Q310947
309,Q65249285
310,Q427642
311,Q656903
312,Q192245
313,Q779519
314,Q573747
315,Q60967
316,Q2624405
317,Q8973178
318,Q607841
319,Q160538
320,Q223341
321,Q1767180
322,Q269342
323,Q11284909
324,Q682483
325,Q180344
326,Q3130597
327,Q392965
328,Q50917
329,Q11433210
330,Q910519
331,Q6203327
332,Q171634
333,Q11381946
334,Q27500623
335,Q109597064
336,Q166561
337,Q47012687
338,Q11372312
339,Q60746
340,Q2051667
341,Q1150706
342,Q240274
343,Q1784308
344,Q59490
345,Q11489034
346,Q207809
347,Q2636750
348,Q100350796
349,Q39658
350,Q2621
351,Q30945670
352,Q753437
353,Q11324472
354,Q179742
355,Q10513874
356,Q55183
357,Q11482255
358,Q3563658
359,Q2915585
360,Q3246994
361,Q11590118
362,Q433478
363,Q2919
364,Q11571898
365,Q11266487
366,Q131257
367,Q193514
368,Q900744
369,Q190701
370,Q11629424
371,Q1069941
372,Q6157094
373,Q192509
374,Q1882844
375,Q11394673
376,Q2448764
377,Q7397637
378,Q221450
379,Q382882
380,Q11256830
381,Q7272790
382,Q1760687
383,Q12280
384,Q11664679
385,Q11445094
386,Q742283
387,Q21164368
388,Q1029271
389,Q154950
390,Q285547
391,Q11539815
392,Q48834963
393,Q729370
394,Q2712128
395,Q66764432
396,Q334732
397,Q26268
398,Q3259783
399,Q2088204
400,Q1326985
401,Q729768
402,Q203383
403,Q11514074
404,Q503577
405,Q192671
406,Q386589
407,Q32167
408,Q3266956
409,Q11367552
410,Q157617
411,Q16959
412,Q42720
413,Q498560
414,Q7962083
415,Q7832
416,Q381211
417,Q231458
418,Q6157871
419,Q11423872
420,Q6687
421,Q1777426
422,Q702056
423,Q328735
424,Q11571863
425,Q10940602
426,Q3907
427,Q3733
428,Q9014720
429,Q79859
430,Q880582
431,Q430929
432,Q1688351
433,Q7564
434,Q2632308
435,Q11354665
436,Q33043957
437,Q426855
438,Q11659338
439,Q11452178
440,Q332742
441,Q10297557
442,Q10876341
443,Q58791
444,Q15401774
445,Q216068
446,Q13280
447,Q25381
448,Q22096111
449,Q1713
450,Q11325383
451,Q4382075
452,Q16097929
453,Q486975
454,Q7674339
455,Q468419
456,Q11315638
457,Q11639864
458,Q5619
459,Q1142226
460,Q183054
461,Q498635
462,Q1051265
463,Q11588226
464,Q843686
465,Q6670
466,Q622358
467,Q6156628
468,Q758238
469,Q208514
470,Q17141809
471,Q48026
472,Q11607902
473,Q11355482
474,Q142148
475,Q151698
476,Q11551256
477,Q9663
478,Q1660068
479,Q728917
480,Q11659312
481,Q316471
482,Q11662850
483,Q331721
484,Q341174
485,Q11660335
486,Q2705302
487,Q7820147
488,Q694002
489,Q567004
490,Q342713
491,Q161351
492,Q3318231
493,Q3127419
494,Q11512281
495,Q1765748
496,Q619899
497,Q11475252
498,Q5551960
499,Q1285736
500,Q152534
501,Q4388292
502,Q918504
503,Q11454920
504,Q210447
505,Q500035
506,Q17211971
507,Q368204
508,Q409224
509,Q3025663
510,Q476697
511,Q321
512,Q2597229
513,Q797219
514,Q1051650
515,Q9037485
516,Q271854
517,Q2453128
518,Q10928479
519,Q11419744
520,Q11593948
521,Q1044847
522,Q11377250
523,Q187650
524,Q392893
525,Q156447
526,Q15310152
527,Q958983
528,Q954645
529,Q20019273
530,Q11322145
531,Q11433836
532,Q336291
533,Q31523
534,Q5259
535,Q464075
536,Q1972821
537,Q210796
538,Q915841
539,Q57063
540,Q1059215
541,Q2101438
542,Q694113
543,Q11299253
544,Q6583551
545,Q1192403
546,Q67498333
547,Q213470
548,Q11418203
549,Q152838
550,Q680175
551,Q2560470
552,Q11395516
553,Q42222
554,Q106149609
555,Q840756
556,Q2178435
557,Q11453014
558,Q21717760
559,Q1661325
560,Q4262779
561,Q2314963
562,Q27448698
563,Q11418113
564,Q11349588
565,Q11323279
566,Q11271066
567,Q1201039
568,Q261585
569,Q317936
570,Q3586271
571,Q338339
572,Q694434
573,Q11231
574,Q1153094
575,Q12204
576,Q910428
577,Q11335130
578,Q5583956
579,Q7314525
580,Q11228704
581,Q11485981
582,Q20039285
583,Q470920
584,Q1499199
585,Q61940128
586,Q842387
587,Q1321311
588,Q211390
589,Q11507116
590,Q675398
591,Q6644
592,Q151047
593,Q23505
594,Q11499667
595,Q460829
596,Q11508798
597,Q957692
598,Q11478232
599,Q160357
600,Q182115
601,Q496531
602,Q1073646
603,Q81611
604,Q20042907
605,Q873405
606,Q189808
607,Q890671
608,Q497166
609,Q11362417
610,Q503161
611,Q1564672
612,Q491597
613,Q1072680
614,Q18960
615,Q860434
616,Q76747
617,Q11173
618,Q25820
619,Q583038
620,Q121713
621,Q3848123
622,Q48386
623,Q5742
624,Q11499984
625,Q109368
626,Q6642
627,Q1018519
628,Q310258
629,Q11190590
630,Q4042375
631,Q155642
632,Q79754
633,Q19316
634,Q626741
635,Q59365764
636,Q11656516
637,Q666933
638,Q818691
639,Q11502890
640,Q102953509
641,Q747074
642,Q1661052
643,Q11510481
644,Q8798
645,Q1937518
646,Q2345070
647,Q118463
648,Q11627684
649,Q25293
650,Q414015
651,Q11439737
652,Q238290
653,Q201479
654,Q948
655,Q14273961
656,Q1254190
657,Q130838
658,Q3112890
659,Q298702
660,Q13956567
661,Q1144579
662,Q411478
663,Q1063464
664,Q218038
665,Q48748031
666,Q839463
667,Q65043499
668,Q11430674
669,Q11282729
670,Q786708
671,Q276880
672,Q177859
673,Q37060
674,Q6148020
675,Q1209495
676,Q15926559
677,Q906933
678,Q190315
679,Q205824
680,Q415578
681,Q233284
682,Q206411
683,Q6617653
684,Q10889798
685,Q6520800
686,Q4084956
687,Q3277353
688,Q464399
689,Q25250323
690,Q18817
691,Q17113173
692,Q22665
693,Q462983
694,Q1459658
695,Q60637648
696,Q186237
697,Q421724
698,Q22130673
699,Q379225
700,Q461853
701,Q3495319
702,Q1007
703,Q871410
704,Q11542399
705,Q78769
706,Q11522125
707,Q56599248
708,Q2065
709,Q171420
710,Q11559245
711,Q842
712,Q1136790
713,Q602482
714,Q217420
715,Q1259275
716,Q839176
717,Q24629374
718,Q249292
719,Q11664874
720,Q51915134
721,Q8061126
722,Q23344
723,Q3270072
724,Q12565
725,Q29533190
726,Q623031
727,Q242803
728,Q2615366
729,Q45244
730,Q930816
731,Q11621902
732,Q1127567
733,Q11187929
734,Q221203
735,Q670396
736,Q79534
737,Q604844
738,Q209715
739,Q892615
740,Q1825417
741,Q137042
742,Q182162
743,Q11595494
744,Q16096661
745,Q534539
746,Q707442
747,Q5760427
748,Q7887384
749,Q36767
750,Q11678885
751,Q638512
752,Q14625001
753,Q11534846
754,Q11651917
755,Q780878
756,Q998257
757,Q16209
758,Q2096
759,Q193235
760,Q26518
761,Q438684
762,Q347878
763,Q24898196
764,Q707327
765,Q402145
766,Q11561058
767,Q171812
768,Q7710359
769,Q17129017
770,Q11420552
771,Q3257809
772,Q2450507
773,Q2583686
774,Q227809
775,Q1139995
776,Q11234549
777,Q2977773
778,Q11458085
779,Q11377437
780,Q151993
781,Q862880
782,Q11390062
783,Q1320599
784,Q11639
785,Q165896
786,Q189188
787,Q119906
788,Q827135
789,Q187166
790,Q313490
791,Q196027
792,Q492419
793,Q913248
794,Q633812
795,Q11658705
796,Q10852433
797,Q455289
798,Q849545
799,Q4685046
800,Q200485
801,Q622753
802,Q4383802
803,Q54298
804,Q58776
805,Q11339846
806,Q2980547
807,Q29578331
808,Q12916
809,Q609455
810,Q11309812
811,Q3099549
812,Q115438
813,Q422658
814,Q96749371
815,Q28370
816,Q244383
817,Q11652475
818,Q11290194
819,Q5606761
820,Q103230
821,Q734338
822,Q898288
823,Q218010
824,Q268208
825,Q340992
826,Q1344889
827,Q1548951
828,Q690991
829,Q665365
830,Q484615
831,Q11530379
832,Q78549
833,Q1007098
834,Q18607468
835,Q11480606
836,Q45761
837,Q11479486
838,Q1149098
839,Q591903
840,Q11279154
841,Q80563
842,Q7855295
843,Q675441
844,Q10905823
845,Q27501017
846,Q588754
847,Q22041180
848,Q844171
849,Q2826724
850,Q109359546
851,Q57248
852,Q50406
853,Q47265
854,Q636192
855,Q846270
856,Q331114
857,Q1185267
858,Q6423963
859,Q288266
860,Q169376
861,Q4044406
862,Q1140317
863,Q108700
864,Q1177114
865,Q2475641
866,Q5832
867,Q11265585
868,Q13598
869,Q314812
870,Q10993
871,Q4166395
872,Q73225
873,Q11648148
874,Q11486524
875,Q11446627
876,Q52371
877,Q17987840
878,Q697217
879,Q843586
880,Q16629185
881,Q865909
882,Q5337
883,Q1374258
884,Q634130
885,Q11518031
886,Q510438
887,Q1963991
888,Q159051
889,Q654493
890,Q215624
891,Q3594047
892,Q192484
893,Q160266
894,Q4120226
895,Q4309296
896,Q44968365
897,Q215712
898,Q11461
899,Q696641
900,Q137808
901,Q10869402
902,Q17190392
903,Q11489541
904,Q30094
905,Q2705509
906,Q11275181
907,Q102027
908,Q2438487
909,Q2348883
910,Q421831
911,Q6185
912,Q648483
913,Q694166
914,Q60987517
915,Q11327456
916,Q21462856
917,Q5328082
918,Q473741
919,Q11473875
920,Q188210
921,Q161362
922,Q288871
923,Q211155
924,Q839029
925,Q196194
926,Q12892
927,Q313329
928,Q7404166
929,Q11451154
930,Q1144991
931,Q1960307
932,Q934889
933,Q1535868
934,Q25029
935,Q566087
936,Q1185600
937,Q23425
938,Q14549
939,Q22117854
940,Q360420
941,Q6158
942,Q11319551
943,Q877450
944,Q829020
945,Q21083961
946,Q11644389
947,Q389688
948,Q1048596
949,Q255684
950,Q150839
951,Q785643
952,Q6278323
953,Q107706
954,Q11490480
955,Q1329925
956,Q222058
957,Q11468818
958,Q1376796
959,Q4853434
960,Q511943
961,Q34468618
962,Q11387191
963,Q187046
964,Q2142516
965,Q11607878
966,Q11587715
967,Q7359845
968,Q2635751
969,Q51657
970,Q11711
971,Q1766955
972,Q11383738
973,Q6553070
974,Q203605
975,Q709421
976,Q151874
977,Q2089970
978,Q3275026
979,Q2099212
980,Q783657
981,Q11527183
982,Q10863546
983,Q4120145
984,Q11287982
985,Q164384
986,Q6972190
987,Q11296383
988,Q48069
989,Q1073621
990,Q11633127
991,Q14825
992,Q47883
993,Q1568240
994,Q12589088
995,Q11386858
996,Q27
997,Q5020214
998,Q1340267
999,Q10738
1000,Q855515
1001,Q344098
1002,Q36398
1003,Q461614
1004,Q775410
1005,Q6449313
1006,Q63494
1007,Q1420933
1008,Q346509
1009,Q51371009
1010,Q334902
1011,Q840828
1012,Q213962
1013,Q24053619
1014,Q1193117
1015,Q877848
1016,Q565110
1017,Q155653
1018,Q40971
1019,Q1136352
1020,Q11311241
1021,Q1323615
1022,Q9726
1023,Q11512436
1024,Q11400791
1025,Q11665048
1026,Q2216770
1027,Q1800271
1028,Q22082249
1029,Q642682
1030,Q490581
1031,Q496702
1032,Q41253
1033,Q11487365
1034,Q3490752
1035,Q1185032
1036,Q1055044
1037,Q1139295
1038,Q11103885
1039,Q10872036
1040,Q1201283
1041,Q150907
1042,Q6139957
1043,Q5367804
1044,Q1261403
1045,Q2014
1046,Q24898345
1047,Q11521123
1048,Q586904
1049,Q326925
1050,Q183584
1051,Q36610
1052,Q1758469
1053,Q16919265
1054,Q1421131
1055,Q9336153
1056,Q3142926
1057,Q41071
1058,Q466985
1059,Q11662130
1060,Q10455801
1061,Q3276148
1062,Q6063
1063,Q22995
1064,Q154037
1065,Q883628
1066,Q1035710
1067,Q17361426
1068,Q1052497
1069,Q1038319
1070,Q1323818
1071,Q1136853
1072,Q914425
1073,Q2603074
1074,Q844822
1075,Q133454
1076,Q39939
1077,Q55521267
1078,Q2583393
1079,Q5933934
1080,Q223439
1081,Q60740
1082,Q39624
1083,Q864798
1084,Q920145
1085,Q5526486
1086,Q151278
1087,Q286345
1088,Q635130
1089,Q11558729
1090,Q7864671
1091,Q1267947
1092,Q2717826
1093,Q965
1094,Q914711
1095,Q11386999
1096,Q11672939
1097,Q11302839
1098,Q41468
1099,Q186370
1100,Q44281
1101,Q391038
1102,Q76948
1103,Q11679125
1104,Q841133
1105,Q500983
1106,Q11374825
1107,Q11557056
1108,Q11076463
1109,Q23835023
1110,Q1348507
1111,Q11445297
1112,Q834321
1113,Q568312
1114,Q188772
1115,Q423401
1116,Q45181
1117,Q748474
1118,Q4327971
1119,Q161145
1120,Q11145889
1121,Q11309593
1122,Q1127353
1123,Q21698849
1124,Q11402918
1125,Q7939862
1126,Q327247
1127,Q11416452
1128,Q66094865
1129,Q376749
1130,Q123975
1131,Q17077936
1132,Q11662468
1133,Q1553201
1134,Q5499621
1135,Q571579
1136,Q491655
1137,Q1851424
1138,Q7176
1139,Q620874
1140,Q20203208
1141,Q78707
1142,Q153232
1143,Q11086604
1144,Q9302114
1145,Q101341
1146,Q11602190
1147,Q1611731
1148,Q484900
1149,Q29583237
1150,Q4806949
1151,Q12593636
1152,Q11555041
1153,Q98975
1154,Q294351
1155,Q505711
1156,Q213645
1157,Q11264519
1158,Q1068224
1159,Q229437
1160,Q1155646
1161,Q152921
1162,Q124292
1163,Q648671
1164,Q653545
1165,Q5647356
1166,Q2750748
1167,Q816706
1168,Q217177
1169,Q4966698
1170,Q11520653
1171,Q3497571
1172,Q6455306
1173,Q732096
1174,Q152306
1175,Q4567506
1176,Q7414137
1177,Q10954565
1178,Q3471785
1179,Q930140
1180,Q196405
1181,Q1136194
1182,Q848394
1183,Q901256
1184,Q715464
1185,Q159470
1186,Q1018163
1187,Q175833
1188,Q155813
1189,Q319078
1190,Q763141
1191,Q109357777
1192,Q11473075
1193,Q415223
1194,Q859573
1195,Q11469140
1196,Q5770182
1197,Q707140
1198,Q11268012
1199,Q11626842
1200,Q1080745
1201,Q702246
1202,Q15265344
1203,Q232054
1204,Q506098
1205,Q84287
1206,Q1796937
1207,Q11291275
1208,Q529728
1209,Q1363408
1210,Q9093529
1211,Q11350325
1212,Q1049294
1213,Q11404223
1214,Q615640
1215,Q11453581
1216,Q21698890
1217,Q11471925
1218,Q1978570
1219,Q1210054
1220,Q11557930
1221,Q19538
1222,Q1826573
1223,Q4701256
1224,Q1574327
1225,Q180214
1226,Q768923
1227,Q193076
1228,Q7791105
1229,Q125414
1230,Q4670996
1231,Q26709
1232,Q11433375
1233,Q332474
1234,Q3776344
1235,Q856783
1236,Q11511122
1237,Q2392
1238,Q478451
1239,Q1319833
1240,Q16182
1241,Q242510
1242,Q55636
1243,Q4575936
1244,Q5363392
1245,Q47928
1246,Q1027430
1247,Q6188
1248,Q2319325
1249,Q81216525
1250,Q3359
1251,Q1186974
1252,Q11393085
1253,Q11662050
1254,Q215028
1255,Q11363595
1256,Q5362915
1257,Q2465802
1258,Q1561837
1259,Q483745
1260,Q335443
1261,Q3424127
1262,Q209508
1263,Q12788
1264,Q173603
1265,Q858168
1266,Q11386799
1267,Q1335337
1268,Q665382
1269,Q4540339
1270,Q11402755
1271,Q11656968
1272,Q5353630
1273,Q205143
1274,Q1195936
1275,Q11381841
1276,Q4700138
1277,Q595871
1278,Q40025
1279,Q47368
1280,Q450561
1281,Q1083409
1282,Q5072172
1283,Q11422742
1284,Q550122
1285,Q6495391
1286,Q7095987
1287,Q1074117
1288,Q11598966
1289,Q15971618
1290,Q483846
1291,Q2913709
1292,Q11420592
1293,Q191484
1294,Q17053763
1295,Q6470
1296,Q7399685
1297,Q708347
1298,Q190096
1299,Q1345471
1300,Q6291970
1301,Q456207
1302,Q1645
1303,Q48779859
1304,Q134995
1305,Q116146
1306,Q66065
1307,Q843004
1308,Q185476
1309,Q2510
1310,Q988721
1311,Q1355028
1312,Q1134322
1313,Q308567
1314,Q15260613
1315,Q11666103
1316,Q102953683
1317,Q153286
1318,Q7608
1319,Q10941420
1320,Q560583
1321,Q4569320
1322,Q153813
1323,Q698982
1324,Q860662
1325,Q1707
1326,Q11579732
1327,Q641196
1328,Q514506
1329,Q423654
1330,Q11581314
1331,Q150840
1332,Q16865
1333,Q1632884
1334,Q11389227
1335,Q1364151
1336,Q2605967
1337,Q186024
1338,Q1096013
1339,Q131261
1340,Q10297212
1341,Q11295892
1342,Q4272684
1343,Q82156
1344,Q329342
1345,Q2403
1346,Q637844
1347,Q3377740
1348,Q48685
1349,Q4406
1350,Q222738
1351,Q1053969
1352,Q830634
1353,Q105487
1354,Q393064
1355,Q172168
1356,Q42418054
1357,Q32059
1358,Q316568
1359,Q625657
1360,Q11572772
1361,Q69635135
1362,Q689188
1363,Q11438745
1364,Q160888
1365,Q82222
1366,Q14743726
1367,Q17240040
1368,Q3033860
1369,Q7439
1370,Q11500434
1371,Q243692
1372,Q2717959
1373,Q66589593
1374,Q152532
1375,Q1576
1376,Q1136373
1377,Q540320
1378,Q40861
1379,Q483316
1380,Q320142
1381,Q11375152
1382,Q176761
1383,Q10391805
1384,Q310654
1385,Q30692
1386,Q1192667
1387,Q59041
1388,Q1425311
1389,Q365169
1390,Q842139
1391,Q11658530
1392,Q131729
1393,Q11668609
1394,Q696918
1395,Q154782
1396,Q55525982
1397,Q1152460
1398,Q486979
1399,Q1279780
1400,Q180832
1401,Q312662
1402,Q11506924
1403,Q1078985
1404,Q179833
1405,Q1067813
1406,Q5240
1407,Q1044114
1408,Q103495
1409,Q5339
1410,Q63699
1411,Q5355608
1412,Q156097
1413,Q9678
1414,Q264997
1415,Q11570925
1416,Q201377
1417,Q1330208
1418,Q1409015
1419,Q5561
1420,Q580922
1421,Q184735
1422,Q1359568
1423,Q744083
1424,Q233414
1425,Q16925218
1426,Q61045
1427,Q11310188
1428,Q259394
1429,Q1098876
1430,Q2587234
1431,Q17229559
1432,Q34464
1433,Q6913
1434,Q420675
1435,Q265058
1436,Q11388539
1437,Q185638
1438,Q368821
1439,Q2920
1440,Q3277720
1441,Q7260
1442,Q11353806
1443,Q826018
1444,Q203835
1445,Q290136
1446,Q168446
1447,Q11500488
1448,Q2901
1449,Q151954
1450,Q290343
1451,Q104379
1452,Q869106
1453,Q40702
1454,Q11473659
1455,Q484686
1456,Q11647493
1457,Q2524228
1458,Q179886
1459,Q713372
1460,Q303985
1461,Q4778678
1462,Q327075
1463,Q958239
1464,Q11629195
1465,Q24895239
1466,Q860674
1467,Q26155
1468,Q753379
1469,Q20040650
1470,Q230220
1471,Q46999
1472,Q346575
1473,Q128109
1474,Q1306915
1475,Q11423919
1476,Q11604014
1477,Q581978
1478,Q211720
1479,Q11613099
1480,Q65240302
1481,Q76791
1482,Q211011
1483,Q76784
1484,Q4855486
1485,Q11364324
1486,Q8193007
1487,Q11616148
1488,Q245761
1489,Q3661964
1490,Q311589
1491,Q1265657
1492,Q839291
1493,Q11233979
1494,Q1551864
1495,Q8128
1496,Q2582662
1497,Q1628162
1498,Q11514534
1499,Q79758
1500,Q59384203
1501,Q7496805
1502,Q231645
1503,Q21226404
1504,Q750083
1505,Q11327458
1506,Q77809177
1507,Q2990067
1508,Q7371424
1509,Q702116
1510,Q193982
1511,Q7376362
1512,Q515393
1513,Q60186
1514,Q701734
1515,Q3519
1516,Q519427
1517,Q17993131
1518,Q11241622
1519,Q3275155
1520,Q17220048
1521,Q57866
1522,Q493517
1523,Q188128
1524,Q862867
1525,Q304438
1526,Q239144
1527,Q11468452
1528,Q11643880
1529,Q185063
1530,Q35285
1531,Q847004
1532,Q42112
1533,Q128176
1534,Q14944125
1535,Q11596115
1536,Q353935
1537,Q626440
1538,Q555911
1539,Q11459591
1540,Q710238
1541,Q868
1542,Q35702
1543,Q17192830
1544,Q25671
1545,Q191923
1546,Q235030
1547,Q616528
1548,Q271666
1549,Q207843
1550,Q85874405
1551,Q392953
1552,Q4467592
1553,Q831351
1554,Q11547160
1555,Q11268988
1556,Q1249747
1557,Q6178265
1558,Q608725
1559,Q179885
1560,Q6369
1561,Q11450974
1562,Q472634
1563,Q80264
1564,Q1780867
1565,Q56274295
1566,Q81091
1567,Q903049
1568,Q82934
1569,Q183019
1570,Q1422244
1571,Q205028
1572,Q488973
1573,Q127017
1574,Q607499
1575,Q200050
1576,Q6739
1577,Q1066094
1578,Q15728745
1579,Q11538
1580,Q11580453
1581,Q104213947
1582,Q409679
1583,Q40599
1584,Q69841946
1585,Q11607997
1586,Q2580165
1587,Q11492286
1588,Q56270
1589,Q86745043
1590,Q840475
1591,Q2411816
1592,Q1502698
1593,Q264166
1594,Q11638168
1595,Q11414850
1596,Q1022042
1597,Q2151
1598,Q16344
1599,Q11421425
1600,Q16149892
1601,Q2509920
1602,Q3721
1603,Q509883
1604,Q1141979
1605,Q170931
1606,Q152828
1607,Q18817437
1608,Q607330
1609,Q11453910
1610,Q40966
1611,Q762347
1612,Q11558110
1613,Q185605
1614,Q5614
1615,Q171337
1616,Q11162353
1617,Q705623
1618,Q2838
1619,Q10395
1620,Q11319177
1621,Q863462
1622,Q202041
1623,Q6883947
1624,Q337617
1625,Q738253
1626,Q430672
1627,Q38984
1628,Q208761
1629,Q10968332
1630,Q1205572
1631,Q467694
1632,Q699461
1633,Q177517
1634,Q361321
1635,Q42497
1636,Q426191
1637,Q56069
1638,Q202871
1639,Q181865
1640,Q11315552
1641,Q1052411
1642,Q49484
1643,Q54292534
1644,Q823184
1645,Q6500773
1646,Q721985
1647,Q1969162
1648,Q979941
1649,Q1069175
1650,Q499956
1651,Q66710
1652,Q11645689
1653,Q723622
1654,Q2378654
1655,Q751767
1656,Q2578241
1657,Q35672
1658,Q57172
1659,Q11258843
1660,Q626015
1661,Q2075458
1662,Q5535103
1663,Q986
1664,Q2000344
1665,Q7124456
1666,Q11018062
1667,Q702107
1668,Q11655005
1669,Q698177
1670,Q671642
1671,Q215585
1672,Q1269357
1673,Q1078814
1674,Q5511010
1675,Q11499248
1676,Q11492736
1677,Q11665114
1678,Q749313
1679,Q1154588
1680,Q1265028
1681,Q1374135
1682,Q315720
1683,Q11616145
1684,Q8823
1685,Q4167605
1686,Q11495160
1687,Q6130214
1688,Q189393
1689,Q632959
1690,Q1094
1691,Q674957
1692,Q80040
1693,Q188731
1694,Q65270930
1695,Q700073
1696,Q102385
1697,Q132311
1698,Q11522591
1699,Q7046197
1700,Q42920
1701,Q11325380
1702,Q11186356
1703,Q8703
1704,Q18357843
1705,Q1498689
1706,Q25276957
1707,Q858071
1708,Q17297414
1709,Q908156
1710,Q309476
1711,Q42918
1712,Q592785
1713,Q11449247
1714,Q192960
1715,Q202895
1716,Q11597893
1717,Q3034498
1718,Q334120
1719,Q1537282
1720,Q3199973
1721,Q715791
1722,Q787360
1723,Q172125
1724,Q10437874
1725,Q43069510
1726,Q299271
1727,Q842206
1728,Q1499623
1729,Q530278
1730,Q11377509
1731,Q202337
1732,Q169261
1733,Q11574054
1734,Q11220
1735,Q11521828
1736,Q1061992
1737,Q11483634
1738,Q720353
1739,Q10936634
1740,Q11480192
1741,Q846538
1742,Q194387
1743,Q311735
1744,Q357468
1745,Q1795124
1746,Q859266
1747,Q11388754
1748,Q702455
1749,Q175391
1750,Q48203
1751,Q159726
1752,Q1348089
1753,Q1244742
1754,Q11648713
1755,Q104711449
1756,Q11318323
1757,Q191890
1758,Q380770
1759,Q380048
1760,Q153981
1761,Q25936
1762,Q10880452
1763,Q699201
1764,Q9360620
1765,Q1187271
1766,Q332753
1767,Q33003
1768,Q230602
1769,Q11519463
